booking_id,ride_id,rider_id,seats_booked,total_price,status,booked_at
427,157,662,1,9.4,CONFIRMED,2016-01-31 10:10:00
428,157,564,1,9.4,PENDING,2016-01-30 14:10:00
429,157,75,1,9.4,CONFIRMED,2016-01-31 05:10:00
430,157,299,1,9.4,CONFIRMED,2016-02-01 03:10:00
431,158,326,2,48.14,CONFIRMED,2016-01-30 20:56:00
432,158,498,3,72.21,CONFIRMED,2016-01-30 13:56:00
433,159,983,1,15.7,CONFIRMED,2016-02-01 08:04:00
434,159,439,2,31.4,CONFIRMED,2016-01-31 14:04:00
435,159,173,1,15.7,CONFIRMED,2016-01-31 18:04:00
436,160,474,1,20.6,CONFIRMED,2016-02-01 23:51:00
437,160,457,1,20.6,CONFIRMED,2016-02-02 02:51:00
438,160,368,1,20.6,CANCELLED,2016-02-01 19:51:00
439,160,794,1,20.6,CONFIRMED,2016-02-02 03:51:00
440,161,915,1,25.19,CANCELLED,2016-02-02 10:38:00
441,162,593,1,19.87,CONFIRMED,2016-02-01 10:40:00
442,162,415,2,39.74,CONFIRMED,2016-02-03 12:40:00
443,162,788,2,39.74,CONFIRMED,2016-02-02 18:40:00
444,162,605,1,19.87,CONFIRMED,2016-02-01 14:40:00
445,162,218,1,19.87,CONFIRMED,2016-02-01 15:40:00
446,163,680,2,34.58,CANCELLED,2016-02-03 11:37:00
447,164,528,1,32.22,CONFIRMED,2016-02-01 20:26:00
448,164,145,1,32.22,CONFIRMED,2016-02-01 19:26:00
449,164,458,1,32.22,CONFIRMED,2016-02-02 10:26:00
450,164,165,1,32.22,CONFIRMED,2016-02-03 07:26:00
451,164,185,1,32.22,CONFIRMED,2016-02-01 23:26:00
452,164,581,1,32.22,CONFIRMED,2016-02-02 16:26:00
453,164,973,1,32.22,CONFIRMED,2016-02-01 15:26:00
454,165,856,1,16.95,CONFIRMED,2016-02-02 14:59:00
455,165,761,2,33.9,CONFIRMED,2016-02-04 05:59:00
456,165,270,2,33.9,CONFIRMED,2016-02-03 10:59:00
457,166,416,2,25.26,CONFIRMED,2016-02-04 15:35:00
458,166,362,3,37.89,CANCELLED,2016-02-02 07:35:00
459,166,837,1,12.63,CONFIRMED,2016-02-01 22:35:00
460,166,890,3,37.89,CONFIRMED,2016-02-03 20:35:00
461,166,354,1,12.63,CONFIRMED,2016-02-04 00:35:00
462,167,236,1,15.9,CONFIRMED,2016-02-02 04:04:00
463,167,425,1,15.9,CONFIRMED,2016-02-02 13:04:00
464,167,832,1,15.9,CONFIRMED,2016-02-04 01:04:00
465,167,339,1,15.9,CONFIRMED,2016-02-02 00:04:00
466,167,738,1,15.9,CANCELLED,2016-02-03 23:04:00
467,167,117,1,15.9,CONFIRMED,2016-02-03 18:04:00
468,168,615,1,26.86,CANCELLED,2016-02-03 07:36:00
469,168,994,1,26.86,CONFIRMED,2016-02-02 07:36:00
470,168,579,1,26.86,CONFIRMED,2016-02-02 15:36:00
471,168,654,1,26.86,CONFIRMED,2016-02-03 20:36:00
472,169,172,2,31.9,CANCELLED,2016-02-05 02:47:00
473,169,743,1,15.95,CONFIRMED,2016-02-04 18:47:00
474,169,704,1,15.95,CONFIRMED,2016-02-02 16:47:00
475,170,702,1,19.16,CONFIRMED,2016-02-05 08:22:00
476,170,431,1,19.16,CONFIRMED,2016-02-04 20:22:00
477,170,848,1,19.16,CANCELLED,2016-02-03 05:22:00
478,170,155,2,38.32,CONFIRMED,2016-02-05 07:22:00
479,170,622,2,38.32,CONFIRMED,2016-02-02 23:22:00
480,171,359,1,24.57,CONFIRMED,2016-02-05 07:20:00
481,171,605,1,24.57,CONFIRMED,2016-02-06 05:20:00
482,171,825,1,24.57,CONFIRMED,2016-02-03 18:20:00
483,171,761,1,24.57,CONFIRMED,2016-02-06 15:20:00
484,172,592,1,10.9,CONFIRMED,2016-02-04 17:57:00
485,173,706,2,8.0,CONFIRMED,2016-02-06 05:28:00
486,173,825,1,4.0,CONFIRMED,2016-02-05 10:28:00
487,174,876,3,52.2,CONFIRMED,2016-02-05 13:49:00
488,174,549,2,34.8,CONFIRMED,2016-02-04 16:49:00
489,174,434,4,69.6,CONFIRMED,2016-02-04 16:49:00
490,175,260,1,16.84,CONFIRMED,2016-02-07 02:03:00
491,175,315,1,16.84,CONFIRMED,2016-02-06 21:03:00
492,175,593,1,16.84,CONFIRMED,2016-02-05 14:03:00
493,175,354,1,16.84,CANCELLED,2016-02-07 11:03:00
494,176,399,1,10.14,CANCELLED,2016-02-06 23:39:00
495,176,989,4,40.56,CANCELLED,2016-02-05 10:39:00
496,177,66,3,65.91,CONFIRMED,2016-02-07 09:22:00
497,178,39,2,39.72,CONFIRMED,2016-02-08 04:57:00
498,178,743,1,19.86,CONFIRMED,2016-02-06 03:57:00
499,178,394,1,19.86,CONFIRMED,2016-02-05 17:57:00
500,178,955,2,39.72,CONFIRMED,2016-02-05 18:57:00
501,178,411,1,19.86,CONFIRMED,2016-02-08 07:57:00
502,179,245,1,7.04,CONFIRMED,2016-02-07 02:00:00
503,179,672,2,14.08,CONFIRMED,2016-02-06 11:00:00
504,179,1,2,14.08,CONFIRMED,2016-02-05 19:00:00
505,180,756,1,19.15,CANCELLED,2016-02-06 11:54:00
506,181,745,2,26.86,CONFIRMED,2016-02-07 23:43:00
507,181,851,1,13.43,CONFIRMED,2016-02-08 10:43:00
508,181,573,2,26.86,CANCELLED,2016-02-09 10:43:00
509,182,180,1,4.0,CONFIRMED,2016-02-06 20:36:00
510,182,417,2,8.0,CONFIRMED,2016-02-08 22:36:00
511,182,520,2,8.0,CANCELLED,2016-02-08 04:36:00
512,183,991,1,18.62,CONFIRMED,2016-02-07 02:58:00
513,183,388,1,18.62,CANCELLED,2016-02-09 09:58:00
514,183,578,1,18.62,CONFIRMED,2016-02-09 04:58:00
515,183,497,1,18.62,CONFIRMED,2016-02-08 08:58:00
516,184,821,4,58.56,PENDING,2016-02-06 23:55:00
517,184,325,1,14.64,CONFIRMED,2016-02-08 08:55:00
518,185,295,1,9.04,CONFIRMED,2016-02-08 00:24:00
519,186,569,2,38.36,CONFIRMED,2016-02-09 18:28:00
520,187,916,2,37.8,CONFIRMED,2016-02-10 16:49:00
521,187,588,2,37.8,CONFIRMED,2016-02-10 10:49:00
522,188,895,1,10.38,CONFIRMED,2016-02-10 10:24:00
523,188,272,3,31.14,CONFIRMED,2016-02-11 04:24:00
524,189,944,1,18.2,CONFIRMED,2016-02-09 04:36:00
525,190,783,1,23.12,CANCELLED,2016-02-10 08:21:00
526,191,323,2,18.6,CONFIRMED,2016-02-09 16:45:00
527,191,505,2,18.6,CONFIRMED,2016-02-11 17:45:00
528,191,920,1,9.3,CONFIRMED,2016-02-10 03:45:00
529,191,903,2,18.6,CANCELLED,2016-02-12 05:45:00
530,191,919,2,18.6,CONFIRMED,2016-02-11 11:45:00
531,192,124,1,18.05,CONFIRMED,2016-02-12 09:14:00
532,192,717,1,18.05,CONFIRMED,2016-02-11 22:14:00
533,192,531,1,18.05,CONFIRMED,2016-02-11 01:14:00
534,192,472,1,18.05,CONFIRMED,2016-02-11 04:14:00
535,193,484,2,30.04,CONFIRMED,2016-02-09 21:02:00
536,193,983,2,30.04,CONFIRMED,2016-02-10 13:02:00
537,193,629,2,30.04,CANCELLED,2016-02-11 01:02:00
538,194,185,2,66.26,CANCELLED,2016-02-11 03:49:00
539,194,586,2,66.26,CONFIRMED,2016-02-10 13:49:00
540,194,135,2,66.26,CONFIRMED,2016-02-11 18:49:00
541,194,590,4,132.52,CANCELLED,2016-02-11 15:49:00
542,195,512,1,4.0,CONFIRMED,2016-02-11 00:33:00
543,195,138,1,4.0,CONFIRMED,2016-02-12 08:33:00
544,195,916,1,4.0,CONFIRMED,2016-02-11 18:33:00
545,195,871,1,4.0,CONFIRMED,2016-02-11 06:33:00
546,196,861,1,4.7,CONFIRMED,2016-02-20 17:07:00
547,196,646,1,4.7,CONFIRMED,2016-02-20 11:07:00
548,196,99,1,4.7,CONFIRMED,2016-02-21 14:07:00
549,196,462,1,4.7,PENDING,2016-02-21 03:07:00
550,197,334,2,2.5,CONFIRMED,2016-02-23 06:13:00
551,197,691,1,1.25,CONFIRMED,2016-02-24 03:13:00
552,198,648,1,4.59,CONFIRMED,2016-02-28 01:23:00
553,198,981,1,4.59,CONFIRMED,2016-02-27 17:23:00
554,198,150,1,4.59,CONFIRMED,2016-02-28 01:23:00
555,198,891,1,4.59,CONFIRMED,2016-02-28 07:23:00
556,199,621,2,60.42,CANCELLED,2016-02-28 19:47:00
557,199,662,2,60.42,CONFIRMED,2016-02-29 18:47:00
558,199,405,1,30.21,CONFIRMED,2016-02-29 11:47:00
559,200,965,1,14.93,CONFIRMED,2016-02-28 18:27:00
560,200,762,1,14.93,CONFIRMED,2016-02-28 08:27:00
561,200,718,1,14.93,CONFIRMED,2016-02-28 18:27:00
562,201,107,3,98.79,CONFIRMED,2016-03-02 22:45:00
563,202,318,1,11.46,CONFIRMED,2016-03-02 18:04:00
564,202,235,1,11.46,CONFIRMED,2016-03-02 13:04:00
565,202,255,1,11.46,CONFIRMED,2016-03-01 13:04:00
566,202,757,1,11.46,CANCELLED,2016-02-29 23:04:00
567,203,563,1,17.8,CONFIRMED,2016-03-01 03:44:00
568,203,457,2,35.6,CONFIRMED,2016-02-29 17:44:00
569,203,139,2,35.6,CANCELLED,2016-03-01 00:44:00
570,204,826,2,22.14,CONFIRMED,2016-03-01 10:27:00
571,204,92,2,22.14,CONFIRMED,2016-03-03 13:27:00
572,205,537,2,18.94,CONFIRMED,2016-03-01 03:02:00
573,206,9,2,31.0,CONFIRMED,2016-03-01 23:47:00
574,206,706,2,31.0,CONFIRMED,2016-03-04 06:47:00
575,206,946,2,31.0,CONFIRMED,2016-03-01 07:47:00
576,206,504,2,31.0,CONFIRMED,2016-03-03 10:47:00
577,206,971,2,31.0,CANCELLED,2016-03-03 02:47:00
578,207,83,1,12.74,CONFIRMED,2016-03-02 22:46:00
579,207,434,2,25.48,CONFIRMED,2016-03-01 12:46:00
580,207,642,2,25.48,CONFIRMED,2016-03-04 00:46:00
581,208,140,1,16.62,CONFIRMED,2016-03-02 01:46:00
582,208,297,3,49.86,CONFIRMED,2016-03-01 20:46:00
583,209,329,1,4.0,CONFIRMED,2016-03-01 16:03:00
584,209,20,1,4.0,CONFIRMED,2016-03-03 23:03:00
585,210,276,2,62.04,CONFIRMED,2016-03-03 07:40:00
586,210,129,1,31.02,CONFIRMED,2016-03-01 21:40:00
587,210,734,1,31.02,CONFIRMED,2016-03-02 21:40:00
588,211,381,1,13.66,CONFIRMED,2016-03-03 20:56:00
589,211,475,1,13.66,CONFIRMED,2016-03-02 12:56:00
590,211,714,1,13.66,CONFIRMED,2016-03-03 15:56:00
591,211,812,1,13.66,CANCELLED,2016-03-03 06:56:00
592,212,850,1,28.94,CONFIRMED,2016-03-02 07:16:00
593,212,13,1,28.94,CONFIRMED,2016-03-04 11:16:00
594,212,125,1,28.94,CONFIRMED,2016-03-04 03:16:00
595,212,999,1,28.94,CONFIRMED,2016-03-03 00:16:00
596,213,163,1,6.94,CONFIRMED,2016-03-01 17:43:00
597,213,646,1,6.94,CONFIRMED,2016-03-03 01:43:00
598,213,747,1,6.94,CONFIRMED,2016-03-04 09:43:00
599,214,684,1,17.34,CONFIRMED,2016-03-03 07:02:00
600,214,224,1,17.34,CONFIRMED,2016-03-03 11:02:00
601,214,998,1,17.34,PENDING,2016-03-02 06:02:00
602,214,116,1,17.34,CONFIRMED,2016-03-04 07:02:00
603,214,242,1,17.34,CONFIRMED,2016-03-04 07:02:00
604,214,650,1,17.34,CANCELLED,2016-03-04 11:02:00
605,214,446,1,17.34,CONFIRMED,2016-03-03 23:02:00
606,215,129,4,161.28,CONFIRMED,2016-03-01 19:16:00
607,216,826,1,8.04,CONFIRMED,2016-03-03 10:44:00
608,216,915,2,16.08,CONFIRMED,2016-03-04 02:44:00
609,216,451,1,8.04,CONFIRMED,2016-03-03 02:44:00
610,217,557,1,4.0,CONFIRMED,2016-03-02 14:57:00
611,217,715,2,8.0,CONFIRMED,2016-03-03 00:57:00
612,217,503,2,8.0,CANCELLED,2016-03-02 13:57:00
613,218,71,1,10.63,CONFIRMED,2016-03-04 04:08:00
614,218,545,3,31.89,CONFIRMED,2016-03-05 13:08:00
615,219,753,1,18.78,CONFIRMED,2016-03-04 07:39:00
616,219,190,1,18.78,CONFIRMED,2016-03-02 17:39:00
617,219,906,1,18.78,CONFIRMED,2016-03-02 22:39:00
618,219,20,1,18.78,CONFIRMED,2016-03-03 20:39:00
619,220,658,1,4.93,CONFIRMED,2016-03-04 22:14:00
620,220,331,1,4.93,CANCELLED,2016-03-04 13:14:00
621,220,114,1,4.93,CONFIRMED,2016-03-05 02:14:00
622,220,99,1,4.93,CONFIRMED,2016-03-03 13:14:00
623,221,539,1,25.32,CONFIRMED,2016-03-04 11:52:00
624,221,640,1,25.32,CONFIRMED,2016-03-04 13:52:00
625,221,720,1,25.32,CANCELLED,2016-03-05 05:52:00
626,221,606,1,25.32,CANCELLED,2016-03-05 08:52:00
627,222,573,2,25.88,CANCELLED,2016-03-05 09:23:00
628,222,763,2,25.88,CONFIRMED,2016-03-05 07:23:00
629,222,962,2,25.88,CONFIRMED,2016-03-04 13:23:00
630,223,100,1,4.0,CONFIRMED,2016-03-04 13:10:00
631,223,104,1,4.0,CONFIRMED,2016-03-06 10:10:00
632,223,744,1,4.0,CONFIRMED,2016-03-05 11:10:00
633,223,238,1,4.0,CONFIRMED,2016-03-05 02:10:00
634,223,546,1,4.0,CONFIRMED,2016-03-06 09:10:00
635,224,517,1,11.52,CANCELLED,2016-03-05 16:23:00
636,224,346,1,11.52,CANCELLED,2016-03-05 04:23:00
637,224,674,1,11.52,CANCELLED,2016-03-05 15:23:00
638,224,162,1,11.52,CONFIRMED,2016-03-06 05:23:00
639,225,785,1,24.92,CONFIRMED,2016-03-05 02:10:00
640,225,564,1,24.92,PENDING,2016-03-07 11:10:00
641,225,950,1,24.92,PENDING,2016-03-07 09:10:00
642,225,763,1,24.92,PENDING,2016-03-05 21:10:00
643,226,308,2,37.46,CONFIRMED,2016-03-05 20:57:00
644,227,792,3,12.0,CANCELLED,2016-03-04 21:19:00
645,228,97,2,29.44,CONFIRMED,2016-03-07 20:38:00
646,228,39,2,29.44,CONFIRMED,2016-03-07 06:38:00
647,229,263,2,52.38,CONFIRMED,2016-03-06 11:35:00
648,229,831,3,78.57,CANCELLED,2016-03-08 05:35:00
649,230,812,2,64.02,CANCELLED,2016-03-08 03:13:00
650,230,495,2,64.02,CONFIRMED,2016-03-06 15:13:00
651,230,178,1,32.01,CONFIRMED,2016-03-06 21:13:00
652,231,902,2,38.98,CANCELLED,2016-03-09 11:36:00
653,231,838,1,19.49,CONFIRMED,2016-03-10 01:36:00
654,231,445,2,38.98,CONFIRMED,2016-03-07 07:36:00
655,232,327,2,34.94,CONFIRMED,2016-03-09 05:08:00
656,233,52,4,20.32,PENDING,2016-03-07 21:39:00
657,233,691,1,5.08,CONFIRMED,2016-03-09 00:39:00
658,234,405,1,8.25,CONFIRMED,2016-03-09 06:18:00
659,234,152,1,8.25,CONFIRMED,2016-03-08 08:18:00
660,234,136,1,8.25,CONFIRMED,2016-03-08 02:18:00
661,234,346,1,8.25,CONFIRMED,2016-03-09 14:18:00
662,234,85,1,8.25,CONFIRMED,2016-03-09 05:18:00
663,234,489,1,8.25,CONFIRMED,2016-03-10 04:18:00
664,234,587,1,8.25,CONFIRMED,2016-03-08 09:18:00
665,235,358,2,30.76,CONFIRMED,2016-03-11 05:47:00
666,235,197,2,30.76,CONFIRMED,2016-03-09 12:47:00
667,235,330,3,46.14,CANCELLED,2016-03-09 00:47:00
668,236,453,1,19.03,CONFIRMED,2016-03-09 10:29:00
669,236,46,1,19.03,CONFIRMED,2016-03-10 23:29:00
670,237,759,1,19.64,CONFIRMED,2016-03-10 16:57:00
671,238,15,1,11.17,CONFIRMED,2016-03-09 00:43:00
672,238,353,1,11.17,CONFIRMED,2016-03-08 16:43:00
673,238,712,2,22.34,CONFIRMED,2016-03-08 18:43:00
674,239,563,1,5.78,CONFIRMED,2016-03-11 16:21:00
675,239,496,2,11.56,CONFIRMED,2016-03-08 23:21:00
676,239,639,1,5.78,CONFIRMED,2016-03-11 11:21:00
677,240,206,2,17.56,CONFIRMED,2016-03-12 07:13:00
678,240,810,1,8.78,CONFIRMED,2016-03-10 22:13:00
679,240,715,2,17.56,CANCELLED,2016-03-12 06:13:00
680,241,890,2,11.48,CONFIRMED,2016-03-10 17:27:00
681,241,906,1,5.74,CANCELLED,2016-03-10 03:27:00
682,241,666,1,5.74,CONFIRMED,2016-03-10 01:27:00
683,242,576,1,2.16,CONFIRMED,2016-03-11 21:16:00
684,242,950,2,4.32,CONFIRMED,2016-03-12 14:16:00
685,243,162,1,3.0,CONFIRMED,2016-03-15 20:38:00
686,243,19,1,3.0,PENDING,2016-03-14 18:38:00
687,243,357,1,3.0,CANCELLED,2016-03-16 02:38:00
688,244,913,1,1.86,CONFIRMED,2016-03-19 12:36:00
689,244,836,1,1.86,CONFIRMED,2016-03-20 20:36:00
690,244,31,1,1.86,CONFIRMED,2016-03-20 02:36:00
691,244,968,1,1.86,CONFIRMED,2016-03-20 12:36:00
692,245,995,3,10.02,CONFIRMED,2016-03-25 01:23:00
693,245,321,2,6.68,CONFIRMED,2016-03-22 20:23:00
694,245,933,2,6.68,CANCELLED,2016-03-24 02:23:00
695,245,621,2,6.68,CONFIRMED,2016-03-24 23:23:00
696,246,327,3,8.49,CONFIRMED,2016-03-25 03:13:00
697,246,70,1,2.83,CONFIRMED,2016-03-25 00:13:00
698,247,784,3,46.71,CANCELLED,2016-03-30 08:43:00
699,248,311,3,69.03,CANCELLED,2016-03-31 02:36:00
700,248,454,1,23.01,CONFIRMED,2016-04-01 00:36:00
701,248,764,1,23.01,CONFIRMED,2016-03-31 03:36:00
702,248,958,3,69.03,CONFIRMED,2016-03-31 08:36:00
703,249,237,1,11.81,CONFIRMED,2016-03-30 02:01:00
704,249,705,1,11.81,CONFIRMED,2016-03-30 03:01:00
705,250,189,2,18.08,CONFIRMED,2016-03-31 19:52:00
706,250,874,1,9.04,CONFIRMED,2016-03-30 11:52:00
707,250,397,1,9.04,CANCELLED,2016-03-30 11:52:00
708,251,762,1,9.6,CONFIRMED,2016-04-01 23:48:00
709,251,689,1,9.6,CANCELLED,2016-03-30 23:48:00
710,252,502,1,27.22,CONFIRMED,2016-04-02 05:01:00
711,252,705,1,27.22,CONFIRMED,2016-03-31 08:01:00
712,252,333,1,27.22,CONFIRMED,2016-03-31 01:01:00
713,252,889,1,27.22,CANCELLED,2016-04-02 05:01:00
714,252,469,1,27.22,CONFIRMED,2016-03-31 08:01:00
715,253,572,4,91.8,CONFIRMED,2016-04-02 05:21:00
716,254,299,2,37.8,CANCELLED,2016-04-01 03:57:00
717,254,451,2,37.8,CONFIRMED,2016-04-01 02:57:00
718,255,943,1,41.64,CONFIRMED,2016-03-31 09:38:00
719,255,56,1,41.64,CONFIRMED,2016-04-02 04:38:00
720,255,708,1,41.64,CONFIRMED,2016-03-30 21:38:00
721,255,530,1,41.64,CONFIRMED,2016-04-01 01:38:00
722,255,927,2,83.28,CONFIRMED,2016-03-31 08:38:00
723,256,905,1,14.74,CONFIRMED,2016-04-02 02:11:00
724,256,467,3,44.22,CONFIRMED,2016-04-02 11:11:00
725,257,725,4,79.84,CONFIRMED,2016-04-02 15:00:00
726,258,746,1,2.0,CONFIRMED,2016-04-01 12:51:00
727,258,812,1,2.0,CONFIRMED,2016-04-01 18:51:00
728,258,1000,1,2.0,CONFIRMED,2016-04-02 18:51:00
729,258,525,1,2.0,CONFIRMED,2016-04-03 06:51:00
730,259,317,1,1.93,CONFIRMED,2016-04-02 14:05:00
731,259,318,1,1.93,CANCELLED,2016-04-02 12:05:00
732,259,749,1,1.93,CONFIRMED,2016-04-02 05:05:00
733,259,789,1,1.93,CONFIRMED,2016-03-31 22:05:00
734,260,624,4,105.32,CONFIRMED,2016-04-02 21:48:00
735,261,420,1,27.05,CONFIRMED,2016-04-02 22:39:00
736,261,453,1,27.05,CONFIRMED,2016-04-02 21:39:00
737,261,82,1,27.05,CONFIRMED,2016-04-05 02:39:00
738,261,616,1,27.05,CONFIRMED,2016-04-05 16:39:00
739,262,876,3,12.0,CONFIRMED,2016-04-04 09:19:00
740,262,34,2,8.0,CANCELLED,2016-04-05 17:19:00
741,263,428,2,6.14,CONFIRMED,2016-04-06 00:03:00
742,264,991,3,55.29,CONFIRMED,2016-04-07 13:20:00
743,264,468,1,18.43,CONFIRMED,2016-04-06 00:20:00
744,265,921,1,21.27,CONFIRMED,2016-04-04 20:45:00
745,265,389,1,21.27,CONFIRMED,2016-04-07 01:45:00
746,265,840,1,21.27,CONFIRMED,2016-04-06 07:45:00
747,266,540,2,8.42,CONFIRMED,2016-04-08 04:30:00
748,266,424,1,4.21,CONFIRMED,2016-04-05 16:30:00
749,266,538,1,4.21,CONFIRMED,2016-04-06 23:30:00
750,267,624,1,4.0,CANCELLED,2016-04-05 21:34:00
751,267,870,1,4.0,CONFIRMED,2016-04-07 13:34:00
752,267,325,1,4.0,CONFIRMED,2016-04-07 12:34:00
753,267,266,1,4.0,CONFIRMED,2016-04-06 01:34:00
754,268,757,2,8.0,CONFIRMED,2016-04-06 07:55:00
755,269,47,3,43.29,CONFIRMED,2016-04-07 12:43:00
756,269,343,3,43.29,CONFIRMED,2016-04-08 05:43:00
757,269,360,2,28.86,CONFIRMED,2016-04-05 15:43:00
758,269,575,2,28.86,CONFIRMED,2016-04-07 23:43:00
759,270,350,1,14.17,CANCELLED,2016-04-07 15:05:00
760,270,406,2,28.34,CANCELLED,2016-04-06 02:05:00
761,270,743,2,28.34,CONFIRMED,2016-04-07 22:05:00
762,271,161,2,11.0,CANCELLED,2016-04-06 19:27:00
763,271,644,2,11.0,CONFIRMED,2016-04-07 11:27:00
764,272,857,3,44.55,CONFIRMED,2016-04-08 14:00:00
765,273,215,3,7.35,CONFIRMED,2016-04-09 10:24:00
766,274,994,2,8.0,CONFIRMED,2016-04-12 05:15:00
767,275,386,1,17.63,CONFIRMED,2016-04-10 07:34:00
768,275,643,1,17.63,CONFIRMED,2016-04-10 17:34:00
769,275,549,2,35.26,CONFIRMED,2016-04-10 22:34:00
770,276,89,1,17.96,CONFIRMED,2016-04-10 19:58:00
771,276,509,1,17.96,CONFIRMED,2016-04-11 11:58:00
772,276,900,1,17.96,CONFIRMED,2016-04-12 05:58:00
773,276,244,1,17.96,CANCELLED,2016-04-10 01:58:00
774,277,820,4,91.76,CANCELLED,2016-04-11 16:22:00
775,278,349,2,42.66,CONFIRMED,2016-04-09 17:42:00
776,278,947,2,42.66,CONFIRMED,2016-04-11 18:42:00
777,279,843,3,9.78,CONFIRMED,2016-04-17 00:21:00
778,280,743,2,7.4,CONFIRMED,2016-04-16 22:07:00
779,280,38,1,3.7,CONFIRMED,2016-04-19 11:07:00
780,281,870,1,3.18,CONFIRMED,2016-04-30 12:51:00
781,281,610,1,3.18,CONFIRMED,2016-04-29 02:51:00
782,281,894,1,3.18,CONFIRMED,2016-04-29 02:51:00
783,282,330,1,3.17,CONFIRMED,2016-04-27 22:18:00
784,282,207,2,6.34,CONFIRMED,2016-04-30 03:18:00
785,283,153,1,10.84,CONFIRMED,2016-04-28 13:45:00
786,283,162,1,10.84,CONFIRMED,2016-04-29 16:45:00
787,283,281,2,21.68,CONFIRMED,2016-04-30 00:45:00
788,284,251,1,10.32,CONFIRMED,2016-05-01 07:26:00
789,284,176,1,10.32,CONFIRMED,2016-05-01 07:26:00
790,284,73,1,10.32,CONFIRMED,2016-05-01 02:26:00
791,284,319,1,10.32,CONFIRMED,2016-04-29 04:26:00
792,284,629,1,10.32,CONFIRMED,2016-04-30 12:26:00
793,285,778,2,8.0,CONFIRMED,2016-05-01 05:33:00
794,285,688,2,8.0,CONFIRMED,2016-04-30 01:33:00
795,285,830,2,8.0,CONFIRMED,2016-04-30 12:33:00
796,285,548,1,4.0,CANCELLED,2016-04-30 07:33:00
797,285,81,2,8.0,CONFIRMED,2016-04-29 22:33:00
798,285,999,2,8.0,CONFIRMED,2016-05-01 13:33:00
799,286,488,1,16.25,CONFIRMED,2016-04-29 05:54:00
800,287,291,2,34.0,CONFIRMED,2016-05-01 05:38:00
801,287,788,3,51.0,CONFIRMED,2016-05-01 08:38:00
802,288,571,2,8.36,CONFIRMED,2016-04-30 07:08:00
803,288,667,2,8.36,CONFIRMED,2016-05-01 03:08:00
804,288,73,1,4.18,PENDING,2016-04-30 09:08:00
805,289,349,2,18.58,CANCELLED,2016-04-30 06:14:00
806,290,582,3,53.91,CONFIRMED,2016-05-02 05:37:00
807,290,808,3,53.91,CANCELLED,2016-04-30 00:37:00
808,290,352,1,17.97,CONFIRMED,2016-04-30 03:37:00
809,290,559,2,35.94,CONFIRMED,2016-04-30 06:37:00
810,291,317,2,3.38,CONFIRMED,2016-05-03 01:32:00
811,291,980,3,5.07,CANCELLED,2016-05-01 14:32:00
812,292,507,1,15.31,CONFIRMED,2016-05-03 04:20:00
813,292,662,1,15.31,CONFIRMED,2016-05-03 02:20:00
814,292,678,2,30.62,CONFIRMED,2016-05-01 20:20:00
815,293,202,1,3.48,CONFIRMED,2016-05-02 21:09:00
816,293,212,1,3.48,CONFIRMED,2016-05-02 15:09:00
817,293,699,1,3.48,CONFIRMED,2016-05-01 18:09:00
818,293,900,1,3.48,CANCELLED,2016-05-02 22:09:00
819,294,379,1,10.27,CONFIRMED,2016-05-01 15:16:00
820,295,114,1,14.44,CONFIRMED,2016-05-02 17:55:00
821,295,883,2,28.88,CONFIRMED,2016-05-02 16:55:00
822,295,290,2,28.88,CONFIRMED,2016-05-03 16:55:00
823,296,487,1,4.88,CONFIRMED,2016-05-02 22:30:00
824,296,143,2,9.76,CONFIRMED,2016-05-04 04:30:00
825,297,12,3,42.0,CONFIRMED,2016-05-02 07:19:00
826,297,74,3,42.0,CONFIRMED,2016-05-04 04:19:00
827,298,142,4,6.04,CANCELLED,2016-05-03 02:55:00
828,299,467,2,8.2,CONFIRMED,2016-05-03 00:02:00
829,299,523,2,8.2,CONFIRMED,2016-05-04 10:02:00
830,300,621,1,22.55,CONFIRMED,2016-05-04 10:24:00
831,300,8,1,22.55,CANCELLED,2016-05-03 22:24:00
832,300,593,1,22.55,PENDING,2016-05-03 07:24:00
833,300,512,1,22.55,CONFIRMED,2016-05-03 07:24:00
834,301,82,1,23.27,CONFIRMED,2016-05-05 11:34:00
835,301,146,1,23.27,CONFIRMED,2016-05-05 12:34:00
836,301,749,1,23.27,CONFIRMED,2016-05-04 02:34:00
837,301,750,1,23.27,CONFIRMED,2016-05-03 04:34:00
838,301,540,1,23.27,CONFIRMED,2016-05-04 03:34:00
839,301,881,1,23.27,CONFIRMED,2016-05-04 08:34:00
840,302,172,2,18.6,CONFIRMED,2016-05-04 13:55:00
841,302,37,1,9.3,CONFIRMED,2016-05-05 01:55:00
842,302,713,1,9.3,CONFIRMED,2016-05-04 09:55:00
843,303,294,4,81.44,CONFIRMED,2016-05-03 12:47:00
844,304,873,3,8.55,CONFIRMED,2016-05-05 01:52:00
845,305,880,1,4.82,CONFIRMED,2016-05-05 18:05:00
846,305,265,2,9.64,CONFIRMED,2016-05-05 15:05:00
847,305,15,2,9.64,CONFIRMED,2016-05-05 07:05:00
848,306,187,1,4.87,CONFIRMED,2016-05-06 04:56:00
849,306,820,1,4.87,CONFIRMED,2016-05-05 19:56:00
850,306,542,1,4.87,CONFIRMED,2016-05-04 10:56:00
851,306,884,1,4.87,CONFIRMED,2016-05-04 06:56:00
852,307,217,3,26.61,CANCELLED,2016-05-06 09:45:00
