city_id,name,state,latitude,longitude
6436,Delhi Hills,Ohio,39.0871,-84.6178
6437,Belvedere,South Carolina,33.5369,-81.9424
6438,Pecan Acres,Texas,32.9703,-97.4727
6439,Giddings,Texas,30.1833,-96.9279
6440,Venus,Texas,32.4312,-97.1020
6441,Perry,Utah,41.4648,-112.0401
6442,Carlyss,Louisiana,30.1761,-93.3704
6443,Santa Isabel,Puerto Rico,17.9687,-66.4049
6444,Calistoga,California,38.5818,-122.5824
6445,Odessa,Missouri,38.9988,-93.9666
6446,Poolesville,Maryland,39.1423,-77.4102
6447,Livingston,Texas,30.7100,-94.9381
6448,Walkertown,North Carolina,36.1578,-80.1642
6449,Osceola,Iowa,41.0302,-93.7829
6450,Yarmouth Port,Massachusetts,41.7100,-70.2257
6451,Briar,Texas,32.9884,-97.5528
6452,Ranson,West Virginia,39.3250,-77.8666
6453,Salem,New Jersey,39.5681,-75.4724
6454,Lake Wildwood,California,39.2350,-121.2003
6455,Hendron,Kentucky,37.0346,-88.6437
6456,Bangor,Pennsylvania,40.8678,-75.2085
6457,Hollywood,South Carolina,32.7523,-80.2106
6458,Byron,Georgia,32.6474,-83.7541
6459,Ballston Spa,New York,43.0068,-73.8525
6460,Bisbee,Arizona,31.4126,-109.9179
6461,Albertson,New York,40.7715,-73.6482
6462,Springfield,Georgia,32.3634,-81.3029
6463,Highwood,Illinois,42.2060,-87.8128
6464,Chisago City,Minnesota,45.3474,-92.9116
6465,Union City,Indiana,40.1995,-84.8206
6466,Myrtletown,California,40.7888,-124.1286
6467,Gilmer,Texas,32.7317,-94.9460
6468,Williamsville,New York,42.9623,-78.7418
6469,Layhill,Maryland,39.0870,-77.0401
6470,Elmsford,New York,41.0541,-73.8143
6471,Center,Texas,31.7930,-94.1796
6472,Cutler,California,36.5263,-119.2884
6473,Farmers Loop,Alaska,64.9061,-147.6957
6474,Naguabo,Puerto Rico,18.2116,-65.7370
6475,Montrose,Minnesota,45.0668,-93.9206
6476,Pinardville,New Hampshire,43.0010,-71.5171
6477,Aberdeen,Mississippi,33.8287,-88.5539
6478,Diboll,Texas,31.1881,-94.7830
6479,Hutchinson Island South,Florida,27.3243,-80.2425
6480,Williamston,North Carolina,35.8468,-77.0655
6481,Ravena,New York,42.4755,-73.8113
6482,Ettrick,Virginia,37.2435,-77.4287
6483,Thatcher,Arizona,32.8320,-109.7595
6484,South Bay,Florida,26.6770,-80.7265
6485,Ocean Bluff-Brant Rock,Massachusetts,42.1006,-70.6625
6486,Springfield,Michigan,42.3246,-85.2371
6487,Timber Pines,Florida,28.4690,-82.5999
6488,West Wendover,Nevada,40.7407,-114.0783
6489,Obetz,Ohio,39.8671,-82.9451
6490,Twin Lakes,California,36.9646,-121.9896
6491,DeWitt,Iowa,41.8227,-90.5448
6492,Sawmills,North Carolina,35.8162,-81.4779
6493,Paulden,Arizona,34.8899,-112.4938
6494,Attica,Indiana,40.2874,-87.2452
6495,Mount Olive,North Carolina,35.1997,-78.0662
6496,Boulder Creek,California,37.1341,-122.1271
6497,Tichigan,Wisconsin,42.8087,-88.2150
6498,Parker,Texas,33.0570,-96.6248
6499,Dunlap,Tennessee,35.3675,-85.3899
6500,Doffing,Texas,26.2788,-98.3856
6501,Collegeville,Pennsylvania,40.1873,-75.4581
6502,West Pleasant View,Colorado,39.7320,-105.1785
6503,Broadmoor,California,37.6914,-122.4811
6504,Grandwood Park,Illinois,42.3929,-87.9871
6505,Creve Coeur,Illinois,40.6425,-89.5983
6506,Sterling,Alaska,60.5405,-150.8089
6507,Crawfordville,Florida,30.1995,-84.3634
6508,Lake City,Minnesota,44.4453,-92.2796
6509,River Ridge,Florida,28.2669,-82.6257
6510,Erwin,North Carolina,35.3226,-78.6734
6511,Grosse Pointe,Michigan,42.3915,-82.9118
6512,Blauvelt,New York,41.0689,-73.9545
6513,Hanamaulu,Hawaii,21.9954,-159.3493
6514,Bliss Corner,Massachusetts,41.6054,-70.9421
6515,Grambling,Louisiana,32.5276,-92.7124
6516,Bret Harte,California,37.6021,-121.0045
6517,Ottawa,Ohio,41.0203,-84.0354
6518,Birdsboro,Pennsylvania,40.2620,-75.8099
6519,Bristol,Wisconsin,42.5378,-88.0149
6520,Penuelas,Puerto Rico,18.0595,-66.7206
6521,St. Clairsville,Ohio,40.0792,-80.8997
6522,Ayden,North Carolina,35.4694,-77.4167
6523,Glendale,Colorado,39.7036,-104.9352
6524,Turtle Creek,Pennsylvania,40.4085,-79.8214
6525,Margaret,Alabama,33.6735,-86.4680
6526,Colville,Washington,48.5454,-117.8986
6527,Carle Place,New York,40.7500,-73.6122
6528,Primera,Texas,26.2237,-97.7528
6529,Humboldt,Iowa,42.7232,-94.2245
6530,Sergeant Bluff,Iowa,42.3976,-96.3517
6531,Homestead Meadows North,Texas,31.8483,-106.1707
6532,Spring Valley,Illinois,41.3357,-89.2034
6533,Flagler Beach,Florida,29.4716,-81.1303
6534,Canutillo,Texas,31.9185,-106.6006
6535,Rainsville,Alabama,34.4939,-85.8435
6536,Kenneth City,Florida,27.8155,-82.7162
6537,Lone Grove,Oklahoma,34.1809,-97.2559
6538,Silver Hill,Maryland,38.8392,-76.9367
6539,Colona,Illinois,41.4678,-90.3445
6540,Tara Hills,California,37.9939,-122.3188
6541,Battlement Mesa,Colorado,39.4505,-108.0066
6542,Post,Texas,33.1911,-101.3814
6543,Bowie,Texas,33.5566,-97.8440
6544,McGuire AFB,New Jersey,40.0285,-74.5883
6545,Carmi,Illinois,38.0863,-88.1718
6546,Kings Park,Virginia,38.8026,-77.2396
6547,Quantico Base,Virginia,38.5228,-77.3187
6548,Coco,Puerto Rico,18.0010,-66.2603
6549,Utica,Michigan,42.6290,-83.0218
6550,Schuylkill Haven,Pennsylvania,40.6284,-76.1729
6551,Scott City,Missouri,37.2243,-89.5360
6552,Portland,Michigan,42.8696,-84.8990
6553,Poplar Grove,Illinois,42.3516,-88.8353
6554,Buellton,California,34.6152,-120.1943
6555,Daleville,Alabama,31.2915,-85.7117
6556,Belleview,Florida,29.0609,-82.0565
6557,Denair,California,37.5262,-120.7994
6558,Highland Lakes,New Jersey,41.1716,-74.4643
6559,Johnstown,Ohio,40.1500,-82.6881
6560,South Pasadena,Florida,27.7526,-82.7394
6561,South Haven,Indiana,41.5438,-87.1367
6562,Hugo,Oklahoma,34.0121,-95.5115
6563,Tice,Florida,26.6758,-81.8171
6564,Town and Country,Washington,47.7259,-117.4220
6565,Lakeview,Georgia,34.9777,-85.2539
6566,Morganville,New Jersey,40.3756,-74.2444
6567,New Burlington,Ohio,39.2624,-84.5520
6568,Holbrook,Arizona,34.9044,-110.1672
6569,Four Corners,Montana,45.6704,-111.1780
6570,Rio Hondo,Texas,26.2347,-97.5817
6571,Sheldon,Iowa,43.1796,-95.8441
6572,North Fond du Lac,Wisconsin,43.8107,-88.4861
6573,Crestwood,Kentucky,38.3356,-85.4839
6574,Fox Chapel,Pennsylvania,40.5247,-79.8898
6575,Vinton,Iowa,42.1631,-92.0260
6576,De Motte,Indiana,41.1988,-87.1973
6577,Silver Springs,Nevada,39.3826,-119.2149
6578,Maplewood,Washington,47.3716,-122.5689
6579,Glencoe,Alabama,33.9449,-85.9319
6580,Shanor-Northvue,Pennsylvania,40.9104,-79.9157
6581,Massac,Kentucky,37.0335,-88.6859
6582,Munroe Falls,Ohio,41.1386,-81.4344
6583,Saltillo,Mississippi,34.3789,-88.6939
6584,Monee,Illinois,41.4181,-87.7499
6585,Iowa Falls,Iowa,42.5190,-93.2662
6586,Roseburg North,Oregon,43.2653,-123.3025
6587,Buckley,Washington,47.1615,-122.0200
6588,Gretna,Nebraska,41.1319,-96.2447
6589,Stewartstown,Pennsylvania,39.7528,-76.5925
6590,West Hills,New York,40.8198,-73.4339
6591,Glen Head,New York,40.8450,-73.6180
6592,Salinas,Puerto Rico,17.9779,-66.2961
6593,Clifton,Arizona,33.0249,-109.2883
6594,Offutt AFB,Nebraska,41.1207,-95.9209
6595,Berkeley,Illinois,41.8891,-87.9114
6596,Carver,Minnesota,44.7600,-93.6305
6597,Dundee,Florida,28.0115,-81.5995
6598,North Scituate,Massachusetts,42.2121,-70.7652
6599,Montevideo,Minnesota,44.9505,-95.7153
6600,Sulphur,Oklahoma,34.4977,-96.9899
6601,Summit,Wisconsin,43.0504,-88.4815
6602,Amelia,Ohio,39.0229,-84.2184
6603,Mechanicville,New York,42.9037,-73.6895
6604,Barling,Arkansas,35.3284,-94.2792
6605,Krum,Texas,33.2652,-97.2256
6606,Terryville,Connecticut,41.6784,-73.0064
6607,La Crescent,Minnesota,43.8299,-91.3043
6608,Worland,Wyoming,44.0026,-107.9543
6609,Olyphant,Pennsylvania,41.4507,-75.5753
6610,Stafford Springs,Connecticut,41.9595,-72.3105
6611,Whiskey Creek,Florida,26.5733,-81.8903
6612,Doney Park,Arizona,35.2687,-111.5053
6613,Glennville,Georgia,31.9382,-81.9305
6614,Sea Cliff,New York,40.8441,-73.6442
6615,Abbeville,South Carolina,34.1787,-82.3774
6616,Muleshoe,Texas,34.2292,-102.7284
6617,West Salem,Wisconsin,43.8989,-91.0883
6618,Guerneville,California,38.5137,-122.9894
6619,Hawaiian Ocean View,Hawaii,19.0959,-155.7750
6620,West Sayville,New York,40.7294,-73.1050
6621,Mullins,South Carolina,34.2042,-79.2535
6622,Swoyersville,Pennsylvania,41.2975,-75.8799
6623,Hoopeston,Illinois,40.4608,-87.6635
6624,Greenfield,Ohio,39.3535,-83.3884
6625,Hudson,Texas,31.3285,-94.8014
6626,Ridgeland,South Carolina,32.4680,-80.9176
6627,Dwight,Illinois,41.0987,-88.4240
6628,Oak Park Heights,Minnesota,45.0324,-92.8099
6629,Gillespie,Illinois,39.1258,-89.8173
6630,Midfield,Alabama,33.4552,-86.9226
6631,Westvale,New York,43.0400,-76.2177
6632,Timnath,Colorado,40.5343,-104.9620
6633,Dellwood,Missouri,38.7564,-90.2767
6634,South Barrington,Illinois,42.0881,-88.1580
6635,Pine Manor,Florida,26.5727,-81.8775
6636,Milan,Illinois,41.4415,-90.5593
6637,Orangetree,Florida,26.2929,-81.5786
6638,Pittsburg,Texas,32.9997,-94.9668
6639,Concordia,Kansas,39.5669,-97.6466
6640,Manchester,Iowa,42.4854,-91.4556
6641,Montrose-Ghent,Ohio,41.1538,-81.6438
6642,Gibson,Arkansas,34.8923,-92.2341
6643,Huxley,Iowa,41.8963,-93.5914
6644,Princeton,Minnesota,45.5689,-93.5900
6645,Alexandria,Indiana,40.2584,-85.6760
6646,Winnsboro,Louisiana,32.1651,-91.7210
6647,Medical Lake,Washington,47.5712,-117.6893
6648,Redwood Falls,Minnesota,44.5471,-95.1031
6649,Adairsville,Georgia,34.3708,-84.9211
6650,White Hall,Arkansas,34.2737,-92.1005
6651,Jonesboro,Georgia,33.5212,-84.3541
6652,Polk City,Iowa,41.7773,-93.7132
6653,Parker,Arizona,34.0286,-114.2224
6654,Carrollton,Kentucky,38.6800,-85.1656
6655,Everson,Washington,48.9123,-122.3510
6656,Clementon,New Jersey,39.8046,-74.9851
6657,Raeford,North Carolina,34.9810,-79.2291
6658,Wellington,Ohio,41.1610,-82.2268
6659,Becker,Minnesota,45.3815,-93.8737
6660,Cicero,Indiana,40.1247,-86.0242
6661,Kingsford,Michigan,45.8061,-88.0994
6662,Richland Center,Wisconsin,43.3403,-90.3840
6663,Westlake,Louisiana,30.2606,-93.2638
6664,Mayfair,California,36.7693,-119.7612
6665,Wildwood,New Jersey,38.9877,-74.8188
6666,Beckett,New Jersey,39.7565,-75.3564
6667,Alvarado,Texas,32.4068,-97.2149
6668,Centreville,Maryland,39.0420,-76.0631
6669,Blue Point,New York,40.7518,-73.0352
6670,Wheatley Heights,New York,40.7625,-73.3704
6671,Jasper,Florida,30.5062,-82.9540
6672,Vancleave,Mississippi,30.5483,-88.6675
6673,Circle Pines,Minnesota,45.1409,-93.1505
6674,Fairfield,Illinois,38.3799,-88.3724
6675,Bolivar,Tennessee,35.2645,-89.0118
6676,Maize,Kansas,37.7748,-97.4620
6677,Pleasant Garden,North Carolina,35.9595,-79.7599
6678,Mount Carmel,Ohio,39.0978,-84.2995
6679,Cold Spring Harbor,New York,40.8608,-73.4488
6680,Kanab,Utah,37.0262,-112.5219
6681,Long View,North Carolina,35.7217,-81.3858
6682,Sheridan,Arkansas,34.2995,-92.4226
6683,Blackwood,New Jersey,39.7982,-75.0629
6684,Farmville,North Carolina,35.5955,-77.5913
6685,Northvale,New Jersey,41.0099,-73.9505
6686,Crystal Springs,Mississippi,31.9903,-90.3540
6687,Raynham Center,Massachusetts,41.9327,-71.0431
6688,Toronto,Ohio,40.4581,-80.6096
6689,Rutherford,Pennsylvania,40.2696,-76.7678
6690,Salem,Missouri,37.6399,-91.5346
6691,Glasgow Village,Missouri,38.7579,-90.1984
6692,Firthcliffe,New York,41.4409,-74.0353
6693,Midway,North Carolina,35.9751,-80.2204
6694,St. Joseph,Illinois,40.1141,-88.0354
6695,Buena Vista,Colorado,38.8320,-106.1386
6696,Bay Hill,Florida,28.4558,-81.5122
6697,Kingfisher,Oklahoma,35.8439,-97.9381
6698,New Haven,Michigan,42.7306,-82.7953
6699,Prospect,Kentucky,38.3471,-85.6103
6700,Sugarcreek,Pennsylvania,41.4380,-79.8183
6701,Bridgeville,Pennsylvania,40.3578,-80.1061
6702,Seven Lakes,North Carolina,35.2647,-79.5865
6703,Winona Lake,Indiana,41.2166,-85.8106
6704,King George,Virginia,38.2807,-77.1896
6705,Mount Pleasant,Tennessee,35.5484,-87.1872
6706,Centreville,Illinois,38.5798,-90.1039
6707,Big Pine Key,Florida,24.6892,-81.3676
6708,Lake Worth,Texas,32.8130,-97.4306
6709,Telford,Pennsylvania,40.3259,-75.3274
6710,Demarest,New Jersey,40.9550,-73.9567
6711,Cashmere,Washington,47.5177,-120.4673
6712,Mayville,Wisconsin,43.4986,-88.5475
6713,Flower Hill,New York,40.8075,-73.6755
6714,Suncook,New Hampshire,43.1382,-71.4529
6715,Pleasant Run,Ohio,39.2927,-84.5757
6716,Island Park,New York,40.6051,-73.6553
6717,Smithville,Tennessee,35.9584,-85.8211
6718,Desloge,Missouri,37.8751,-90.5192
6719,Davison,Michigan,43.0319,-83.5186
6720,Benson,Arizona,31.9157,-110.3257
6721,West Columbia,Texas,29.1422,-95.6490
6722,East Freehold,New Jersey,40.2718,-74.2425
6723,Chinle,Arizona,36.1504,-109.5794
6724,New Lexington,Ohio,39.7160,-82.2080
6725,Vandergrift,Pennsylvania,40.5994,-79.5748
6726,Bealeton,Virginia,38.5822,-77.7781
6727,Denton,Maryland,38.8769,-75.8265
6728,Thiells,New York,41.2067,-74.0122
6729,Hunters Creek Village,Texas,29.7715,-95.4987
6730,Cherokee,Iowa,42.7501,-95.5528
6731,Shenandoah,Iowa,40.7583,-95.3720
6732,Middlefield,Ohio,41.4604,-81.0734
6733,Lake Barrington,Illinois,42.2121,-88.1684
6734,Tucumcari,New Mexico,35.1700,-103.7046
6735,Berlin,Maryland,38.3309,-75.2150
6736,Clarks Summit,Pennsylvania,41.4902,-75.7065
6737,Wahneta,Florida,27.9574,-81.7288
6738,Lincoln Village,California,38.0054,-121.3339
6739,Chittenango,New York,43.0462,-75.8749
6740,Flora,Illinois,38.6689,-88.4759
6741,Duryea,Pennsylvania,41.3537,-75.7758
6742,Palmetto,Georgia,33.5311,-84.6677
6743,Glendora,New Jersey,39.8405,-75.0678
6744,Nashville,Georgia,31.2051,-83.2486
6745,Chisholm,Minnesota,47.4877,-92.8788
6746,Manheim,Pennsylvania,40.1631,-76.3963
6747,Luray,Virginia,38.6650,-78.4546
6748,Whitehouse,Ohio,41.5215,-83.7957
6749,Sawgrass,Florida,30.1900,-81.3704
6750,Normandy,Missouri,38.7071,-90.3009
6751,Bluefield,Virginia,37.2351,-81.2751
6752,Perry,Oklahoma,36.2844,-97.3088
6753,Childersburg,Alabama,33.2961,-86.3457
6754,Porter,Indiana,41.6257,-87.0801
6755,Marseilles,Illinois,41.3099,-88.6850
6756,Green Tree,Pennsylvania,40.4170,-80.0544
6757,Arnold,Pennsylvania,40.5789,-79.7653
6758,Rockford,Minnesota,45.0920,-93.7453
6759,West Milton,Ohio,39.9585,-84.3262
6760,Stone Park,Illinois,41.9033,-87.8806
6761,Chattahoochee,Florida,30.6977,-84.8341
6762,Hummelstown,Pennsylvania,40.2657,-76.7126
6763,Caro,Michigan,43.4890,-83.4025
6764,Forest Hills,Tennessee,36.0651,-86.8403
6765,Ridge Manor,Florida,28.4988,-82.1832
6766,Falfurrias,Texas,27.2243,-98.1451
6767,Edgefield,South Carolina,33.7871,-81.9292
6768,Windsor Heights,Iowa,41.6043,-93.7128
6769,DeWitt,Michigan,42.8364,-84.5750
6770,Waynesboro,Mississippi,31.6773,-88.6353
6771,Three Points,Arizona,32.0596,-111.2866
6772,West Bay Shore,New York,40.7080,-73.2719
6773,Nassau Village-Ratliff,Florida,30.5109,-81.8088
6774,Chesterbrook,Pennsylvania,40.0736,-75.4582
6775,Magnolia,Texas,30.2117,-95.7419
6776,Michigan Center,Michigan,42.2267,-84.3230
6777,West Jefferson,Ohio,39.9481,-83.2983
6778,Hyde Park,Utah,41.8008,-111.8119
6779,Dallas,North Carolina,35.3167,-81.1827
6780,Goddard,Kansas,37.6658,-97.5621
6781,East Harwich,Massachusetts,41.7081,-70.0339
6782,Pleasant View,Tennessee,36.3893,-87.0455
6783,Temple,Georgia,33.7342,-85.0289
6784,Hickory Creek,Texas,33.1114,-97.0313
6785,Schlusser,Pennsylvania,40.2421,-77.1778
6786,Dillon,Montana,45.2177,-112.6348
6787,Midway North,Texas,26.1872,-98.0188
6788,Middletown,Maryland,39.4415,-77.5348
6789,Olympia Fields,Illinois,41.5170,-87.6924
6790,Lindale,Georgia,34.1884,-85.1808
6791,Manchester,Kentucky,37.1464,-83.7635
6792,DeQuincy,Louisiana,30.4490,-93.4456
6793,Wolverine Lake,Michigan,42.5550,-83.4883
6794,Wamego,Kansas,39.2054,-96.3100
6795,Carthage,Mississippi,32.7431,-89.5337
6796,Black Diamond,Washington,47.3130,-122.0181
6797,Clifton Forge,Virginia,37.8232,-79.8250
6798,Landrum,South Carolina,35.1747,-82.1849
6799,Elko New Market,Minnesota,44.5667,-93.3380
6800,Monticello,Louisiana,30.4881,-91.0449
6801,Bells,Tennessee,35.7203,-89.0859
6802,Wilmer,Texas,32.5982,-96.6816
6803,New Boston,Texas,33.4612,-94.4182
6804,Watseka,Illinois,40.7751,-87.7304
6805,Ashland City,Tennessee,36.2607,-87.0412
6806,Harlan,Iowa,41.6496,-95.3268
6807,Potosi,Missouri,37.9337,-90.7750
6808,Whiting,Indiana,41.6731,-87.4843
6809,Crooksville,Ohio,39.7690,-82.0956
6810,Dansville,New York,42.5625,-77.6968
6811,Weston,West Virginia,39.0392,-80.4618
6812,Ahoskie,North Carolina,36.2843,-76.9898
6813,Benton City,Washington,46.2623,-119.4812
6814,Shelley,Idaho,43.3795,-112.1261
6815,West Pittston,Pennsylvania,41.3295,-75.7998
6816,Forked River,New Jersey,39.8255,-74.1822
6817,Ligonier,Indiana,41.4625,-85.5948
6818,Royal Pines,North Carolina,35.4783,-82.5038
6819,Penns Grove,New Jersey,39.7275,-75.4691
6820,Mount Plymouth,Florida,28.8024,-81.5350
6821,Shelbyville,Illinois,39.4096,-88.8005
6822,Dodgeville,Wisconsin,42.9660,-90.1297
6823,Royersford,Pennsylvania,40.1862,-75.5382
6824,Ford City,California,35.1647,-119.4584
6825,Lake Sarasota,Florida,27.2916,-82.4370
6826,Cherry Grove,Ohio,39.0802,-84.3220
6827,Madisonville,Texas,30.9538,-95.9091
6828,Bloomfield,Wisconsin,42.5488,-88.3520
6829,Lincoln,North Dakota,46.7691,-100.6987
6830,Rockwell,Arkansas,34.4641,-93.1341
6831,McLoud,Oklahoma,35.4070,-97.1013
6832,Port Allen,Louisiana,30.4456,-91.2098
6833,Evansdale,Iowa,42.4635,-92.2764
6834,Nowthen,Minnesota,45.3421,-93.4495
6835,Baxter Springs,Kansas,37.0196,-94.7351
6836,Seat Pleasant,Maryland,38.8952,-76.9016
6837,Palos Park,Illinois,41.6682,-87.8885
6838,Manning,South Carolina,33.6933,-80.2167
6839,Columbia,Kentucky,37.1036,-85.3074
6840,Candlewick Lake,Illinois,42.3524,-88.8693
6841,Campanilla,Puerto Rico,18.4229,-66.2382
6842,Winnfield,Louisiana,31.9240,-92.6425
6843,Mead,Colorado,40.2321,-104.9928
6844,Santa Barbara,Puerto Rico,18.3951,-65.9176
6845,Harrington Park,New Jersey,40.9899,-73.9803
6846,Archbold,Ohio,41.5165,-84.3036
6847,Silverton,Ohio,39.1884,-84.4010
6848,Medina,Texas,26.9290,-99.2614
6849,Madill,Oklahoma,34.0867,-96.7741
6850,El Jebel,Colorado,39.4051,-107.0920
6851,Campbelltown,Pennsylvania,40.2761,-76.5848
6852,Grandyle Village,New York,42.9866,-78.9524
6853,Edwardsville,Pennsylvania,41.2614,-75.9071
6854,Chula Vista,Texas,28.6573,-100.4220
6855,Camino Tassajara,California,37.7909,-121.8850
6856,Emerald Lake Hills,California,37.4662,-122.2675
6857,Weston Lakes,Texas,29.6627,-95.9353
6858,Indian Mountain Lake,Pennsylvania,41.0003,-75.5058
6859,Butler Beach,Florida,29.7980,-81.2653
6860,Penitas,Texas,26.2508,-98.4426
6861,Dexter,Michigan,42.3319,-83.8803
6862,Highlands,New Jersey,40.4036,-73.9899
6863,Lake San Marcos,California,33.1196,-117.2088
6864,Headland,Alabama,31.3501,-85.3523
6865,Summit,Arizona,32.0619,-110.9483
6866,Westwood,Kentucky,38.4806,-82.6798
6867,Eldon,Missouri,38.3512,-92.5766
6868,Deale,Maryland,38.7910,-76.5469
6869,Winchester,Indiana,40.1720,-84.9766
6870,Castroville,Texas,29.3513,-98.8711
6871,Crystal City,Missouri,38.2226,-90.3813
6872,Baldwin City,Kansas,38.7782,-95.1879
6873,Fountain Hill,Pennsylvania,40.6029,-75.3961
6874,Gladstone,Michigan,45.8522,-87.0356
6875,Miami Heights,Ohio,39.1687,-84.7152
6876,Broad Brook,Connecticut,41.9097,-72.5426
6877,Mountain Grove,Missouri,37.1341,-92.2660
6878,Falmouth,Virginia,38.3319,-77.4655
6879,Cheboygan,Michigan,45.6415,-84.4685
6880,Bishopville,South Carolina,34.2202,-80.2483
6881,Placitas,New Mexico,35.3226,-106.4436
6882,Westmont,Pennsylvania,40.3194,-78.9524
6883,Morgan's Point Resort,Texas,31.1518,-97.4581
6884,Lexington,Ohio,40.6800,-82.5793
6885,Sierra View,Pennsylvania,41.0007,-75.4476
6886,Lake View,Alabama,33.2802,-87.1258
6887,Wayland,Michigan,42.6725,-85.6408
6888,Sherman,Illinois,39.8876,-89.6066
6889,Mountain Lake Park,Maryland,39.4004,-79.3812
6890,Smith Mills,Massachusetts,41.6432,-70.9920
6891,Mattituck,New York,41.0012,-72.5419
6892,Brookdale,South Carolina,33.5183,-80.8332
6893,Connerton,Florida,28.3022,-82.4624
6894,Brisbane,California,37.6898,-122.4020
6895,North Braddock,Pennsylvania,40.4023,-79.8533
6896,June Park,Florida,28.0718,-80.6874
6897,South Lebanon,Ohio,39.3672,-84.2204
6898,Bigfork,Montana,48.0852,-114.0551
6899,Osage Beach,Missouri,38.1353,-92.6479
6900,Brielle,New Jersey,40.1048,-74.0636
6901,Summerside,Ohio,39.1187,-84.2862
6902,Spurgeon,Tennessee,36.4430,-82.4621
6903,Tuscola,Illinois,39.7967,-88.2749
6904,Cherokee Village,Arkansas,36.2959,-91.5696
6905,Sandy Oaks,Texas,29.1821,-98.4081
6906,Carolina Shores,North Carolina,33.9076,-78.5738
6907,Granite Falls,North Carolina,35.7966,-81.4233
6908,Hawthorne,New York,41.1035,-73.7969
6909,Chester,Maryland,38.9677,-76.2823
6910,Millis-Clicquot,Massachusetts,42.1648,-71.3544
6911,Wayzata,Minnesota,44.9671,-93.5161
6912,Tama,Iowa,41.9648,-92.5746
6913,Madison,Georgia,33.5790,-83.4758
6914,Paradise Hills,New Mexico,35.1981,-106.7023
6915,Tulia,Texas,34.5374,-101.7742
6916,West Elmira,New York,42.0879,-76.8473
6917,Phoenix,Oregon,42.2748,-122.8151
6918,Reiffton,Pennsylvania,40.3126,-75.8662
6919,Danville,Pennsylvania,40.9615,-76.6121
6920,Little Falls,New York,43.0452,-74.8566
6921,Boalsburg,Pennsylvania,40.7783,-77.7734
6922,Woodruff,South Carolina,34.7397,-82.0323
6923,Galeville,New York,43.0889,-76.1815
6924,Jackson,Alabama,31.5318,-87.8915
6925,Pea Ridge,Florida,30.6029,-87.1022
6926,Kaplan,Louisiana,30.0060,-92.2840
6927,Lemoyne,Pennsylvania,40.2442,-76.8991
6928,Durand,Michigan,42.9127,-83.9890
6929,East Palestine,Ohio,40.8392,-80.5467
6930,Gardnertown,New York,41.5328,-74.0594
6931,Wanamassa,New Jersey,40.2365,-74.0294
6932,Spruce Pine,North Carolina,35.9104,-82.0731
6933,Swartz,Louisiana,32.5809,-91.9869
6934,Hebbronville,Texas,27.3239,-98.6860
6935,Daingerfield,Texas,33.0306,-94.7250
6936,Hampton,Maryland,39.4222,-76.5696
6937,Comerio,Puerto Rico,18.2203,-66.2243
6938,Vilonia,Arkansas,35.0807,-92.2088
6939,Auburn,Illinois,39.5762,-89.7441
6940,Rock Hill,Missouri,38.6091,-90.3673
6941,Cape May Court House,New Jersey,39.0790,-74.8207
6942,Blountstown,Florida,30.4430,-85.0455
6943,Vandercook Lake,Michigan,42.1916,-84.3854
6944,Hazardville,Connecticut,41.9899,-72.5256
6945,Edenton,North Carolina,36.0580,-76.6008
6946,Old Westbury,New York,40.7866,-73.5975
6947,Daytona Beach Shores,Florida,29.1723,-80.9808
6948,Creedmoor,North Carolina,36.1223,-78.6758
6949,Higginsville,Missouri,39.0653,-93.7270
6950,Coldwater,Ohio,40.4833,-84.6317
6951,Woodmore,Maryland,38.9222,-76.7810
6952,Spotsylvania Courthouse,Virginia,38.1982,-77.5885
6953,Winnsboro,South Carolina,34.3718,-81.0907
6954,Bushnell,Florida,28.6856,-82.1160
6955,Haskell,Arkansas,34.5095,-92.6406
6956,Village of Four Seasons,Missouri,38.1974,-92.7179
6957,Altavista,Virginia,37.1232,-79.2858
6958,Newport,South Carolina,34.9832,-81.0992
6959,Dundee,Michigan,41.9643,-83.6636
6960,Cold Spring,Minnesota,45.4572,-94.4296
6961,Oak View,California,34.3990,-119.2976
6962,North Sea,New York,40.9330,-72.4047
6963,Neptune City,New Jersey,40.2005,-74.0333
6964,Lajas,Puerto Rico,18.0453,-67.0583
6965,Pascoag,Rhode Island,41.9518,-71.7041
6966,Wingate,North Carolina,34.9852,-80.4497
6967,Williamstown,Pennsylvania,40.5809,-76.6170
6968,Montebello,New York,41.1317,-74.1134
6969,Searingtown,New York,40.7705,-73.6603
6970,Hollister,Missouri,36.6058,-93.2338
6971,Suncoast Estates,Florida,26.7122,-81.8684
6972,Newport,North Carolina,34.7720,-76.8771
6973,Meadows Place,Texas,29.6513,-95.5873
6974,Edinburgh,Indiana,39.3509,-85.9625
6975,Verdigris,Oklahoma,36.2533,-95.6602
6976,Fort Defiance,Arizona,35.7469,-109.0685
6977,Spry,Pennsylvania,39.9125,-76.6863
6978,Mount Ephraim,New Jersey,39.8806,-75.0917
6979,Plain City,Ohio,40.1067,-83.2693
6980,Coopertown,Tennessee,36.4143,-86.9658
6981,Montgomery,Georgia,31.9438,-81.1081
6982,Lower Grand Lagoon,Florida,30.1444,-85.7526
6983,Farrell,Pennsylvania,41.2112,-80.4970
6984,Flemington,New Jersey,40.5087,-74.8599
6985,Kahaluu,Hawaii,21.4576,-157.8453
6986,Beattystown,New Jersey,40.8222,-74.8502
