booking_id,ride_id,rider_id,seats_booked,total_price,status,booked_at
998,358,960,3,10.89,cancelled,2016-06-07 09:05:00
1028,370,799,2,8.3,cancelled,2016-06-09 19:18:00
1029,370,498,1,4.15,confirmed,2016-06-07 23:18:00
1030,370,423,1,4.15,cancelled,2016-06-07 16:18:00
1034,373,178,1,2.17,confirmed,2016-06-10 23:28:00
1035,373,728,1,2.17,confirmed,2016-06-10 20:28:00
1036,373,313,1,2.17,confirmed,2016-06-10 12:28:00
1059,382,14,2,6.4,confirmed,2016-06-10 20:35:00
1060,382,692,2,6.4,confirmed,2016-06-12 12:35:00
1061,383,147,4,13.8,confirmed,2016-06-13 09:22:00
1062,384,67,1,3.86,confirmed,2016-06-13 10:50:00
1063,384,374,1,3.86,confirmed,2016-06-13 07:50:00
1064,385,287,1,5.01,confirmed,2016-06-14 15:52:00
1065,385,785,1,5.01,confirmed,2016-06-14 15:52:00
1066,385,732,1,5.01,confirmed,2016-06-16 00:52:00
1067,385,786,1,5.01,confirmed,2016-06-15 10:52:00
1068,386,511,1,6.17,confirmed,2016-06-17 12:50:00
1069,386,238,1,6.17,confirmed,2016-06-17 15:50:00
1070,386,645,1,6.17,confirmed,2016-06-16 01:50:00
1071,386,967,1,6.17,confirmed,2016-06-17 06:50:00
1072,387,678,4,16.36,confirmed,2016-06-17 12:27:00
1073,388,679,2,2.66,confirmed,2016-06-16 15:07:00
1075,388,504,2,2.66,cancelled,2016-06-18 21:07:00
1076,389,462,2,7.56,confirmed,2016-06-20 15:21:00
1077,389,324,1,3.78,confirmed,2016-06-19 05:21:00
1078,389,875,3,11.34,confirmed,2016-06-18 12:21:00
1079,389,387,1,3.78,confirmed,2016-06-18 18:21:00
1080,390,784,1,2.09,confirmed,2016-06-21 16:10:00
1081,390,113,1,2.09,confirmed,2016-06-23 17:10:00
1082,390,584,1,2.09,confirmed,2016-06-21 22:10:00
1083,390,693,1,2.09,confirmed,2016-06-22 16:10:00
1084,391,330,1,2.86,confirmed,2016-06-22 15:45:00
1085,391,63,2,5.72,cancelled,2016-06-24 10:45:00
1086,391,29,2,5.72,confirmed,2016-06-22 07:45:00
1087,392,367,1,1.78,confirmed,2016-06-24 08:53:00
1088,392,423,1,1.78,confirmed,2016-06-25 05:53:00
1089,392,361,1,1.78,cancelled,2016-06-25 01:53:00
1192,427,158,2,6.7,cancelled,2016-07-07 06:32:00
1193,427,30,2,6.7,confirmed,2016-07-08 09:32:00
1194,427,84,1,3.35,confirmed,2016-07-09 14:32:00
1221,435,640,1,2.3,confirmed,2016-07-12 18:16:00
1222,435,829,1,2.3,cancelled,2016-07-12 15:16:00
1223,435,273,1,2.3,confirmed,2016-07-13 04:16:00
1224,435,351,1,2.3,confirmed,2016-07-12 07:16:00
1225,436,473,1,4.66,confirmed,2016-07-20 15:36:00
1226,436,710,1,4.66,cancelled,2016-07-22 02:36:00
1227,436,416,1,4.66,confirmed,2016-07-21 13:36:00
1228,436,891,1,4.66,cancelled,2016-07-21 13:36:00
1229,437,216,4,8.32,confirmed,2016-07-22 09:12:00
1230,438,864,1,4.41,confirmed,2016-07-21 05:33:00
1231,438,643,1,4.41,confirmed,2016-07-23 14:33:00
1232,438,880,1,4.41,confirmed,2016-07-22 21:33:00
1234,439,882,4,10.52,confirmed,2016-07-28 11:57:00
1235,440,585,2,4.52,confirmed,2016-07-29 13:44:00
1236,440,851,1,2.26,confirmed,2016-07-27 07:44:00
1237,440,855,2,4.52,cancelled,2016-07-26 16:44:00
1238,441,38,2,10.56,confirmed,2016-07-27 03:23:00
1239,441,501,1,5.28,confirmed,2016-07-26 22:23:00
1240,441,411,1,5.28,confirmed,2016-07-28 01:23:00
1250,445,622,2,5.08,confirmed,2016-07-30 07:37:00
1255,447,117,1,2.21,confirmed,2016-07-30 19:39:00
1256,447,634,1,2.21,confirmed,2016-07-29 15:39:00
1257,447,234,1,2.21,cancelled,2016-07-29 21:39:00
1258,447,124,1,2.21,confirmed,2016-07-30 06:39:00
1279,454,719,2,3.42,confirmed,2016-07-30 18:37:00
1280,454,415,3,5.13,confirmed,2016-07-31 07:37:00
1297,460,695,2,5.66,cancelled,2016-08-01 20:29:00
1299,460,414,2,5.66,cancelled,2016-08-03 17:29:00
1347,476,258,2,18.76,confirmed,2016-08-06 17:50:00
1387,490,616,1,2.78,confirmed,2016-08-27 10:11:00
1388,490,636,1,2.78,confirmed,2016-08-27 09:11:00
1389,490,451,1,2.78,confirmed,2016-08-25 09:11:00
1390,490,784,1,2.78,confirmed,2016-08-25 10:11:00
1391,490,98,1,2.78,confirmed,2016-08-27 10:11:00
1392,490,642,1,2.78,confirmed,2016-08-25 17:11:00
1393,490,459,1,2.78,confirmed,2016-08-25 13:11:00
1413,497,220,1,2.47,cancelled,2016-09-04 15:02:00
1414,497,246,1,2.47,confirmed,2016-09-06 15:02:00
1415,497,494,1,2.47,confirmed,2016-09-04 18:02:00
1417,499,648,2,8.82,confirmed,2016-09-06 14:21:00
1418,499,601,1,4.41,confirmed,2016-09-05 19:21:00
1419,500,908,2,13.42,confirmed,2016-09-05 12:12:00
1420,501,253,2,3.36,cancelled,2016-09-09 11:59:00
1421,501,183,1,1.68,confirmed,2016-09-08 23:59:00
1422,501,202,2,3.36,cancelled,2016-09-07 22:59:00
1423,501,23,2,3.36,confirmed,2016-09-07 14:59:00
1424,501,181,1,1.68,cancelled,2016-09-07 06:59:00
1436,508,945,1,5.16,cancelled,2016-09-10 04:07:00
1437,508,811,1,5.16,confirmed,2016-09-10 22:07:00
1438,508,599,1,5.16,cancelled,2016-09-11 17:07:00
1439,508,667,1,5.16,confirmed,2016-09-12 03:07:00
1440,508,38,1,5.16,confirmed,2016-09-11 00:07:00
1441,508,214,1,5.16,confirmed,2016-09-11 08:07:00
1442,509,43,1,2.16,confirmed,2016-09-10 03:44:00
1443,509,478,1,2.16,confirmed,2016-09-09 23:44:00
1444,509,526,1,2.16,confirmed,2016-09-12 11:44:00
1445,510,454,2,6.12,confirmed,2016-09-15 16:31:00
1446,510,241,1,3.06,confirmed,2016-09-14 21:31:00
1447,511,806,3,4.11,cancelled,2016-09-22 03:39:00
1448,512,74,3,4.56,confirmed,2016-09-21 16:22:00
1449,513,203,2,4.46,confirmed,2016-09-21 23:26:00
1450,513,693,1,2.23,confirmed,2016-09-22 17:26:00
1451,513,339,2,4.46,confirmed,2016-09-21 20:26:00
1452,514,844,2,2.66,cancelled,2016-09-23 11:22:00
1453,514,356,2,2.66,confirmed,2016-09-22 17:22:00
1454,514,803,2,2.66,confirmed,2016-09-22 10:22:00
1455,515,241,1,3.5,confirmed,2016-09-21 01:32:00
1456,515,530,1,3.5,confirmed,2016-09-21 20:32:00
1457,515,603,1,3.5,confirmed,2016-09-21 07:32:00
1458,515,806,1,3.5,confirmed,2016-09-20 13:32:00
1459,516,385,2,9.36,confirmed,2016-09-23 18:06:00
1460,517,967,2,10.88,cancelled,2016-09-22 16:01:00
1461,517,757,2,10.88,confirmed,2016-09-22 07:01:00
1462,517,10,2,10.88,confirmed,2016-09-21 17:01:00
1463,518,335,1,4.78,cancelled,2016-09-23 20:25:00
1464,518,603,2,9.56,confirmed,2016-09-22 13:25:00
1465,518,24,2,9.56,confirmed,2016-09-22 13:25:00
1466,519,549,4,19.12,confirmed,2016-09-24 04:22:00
1467,520,585,2,15.04,confirmed,2016-09-24 21:13:00
1468,520,987,1,7.52,confirmed,2016-09-22 20:13:00
1469,520,464,1,7.52,confirmed,2016-09-25 02:13:00
1474,522,71,1,3.86,confirmed,2016-09-26 04:58:00
1475,522,400,1,3.86,confirmed,2016-09-24 18:58:00
1476,522,980,1,3.86,confirmed,2016-09-25 15:58:00
1477,523,209,2,12.48,confirmed,2016-09-26 16:47:00
1478,523,516,2,12.48,confirmed,2016-09-25 07:47:00
1479,523,735,3,18.72,cancelled,2016-09-24 15:47:00
1480,523,703,2,12.48,cancelled,2016-09-24 20:47:00
1481,523,471,2,12.48,confirmed,2016-09-27 05:47:00
1482,524,296,4,20.28,confirmed,2016-09-26 01:08:00
1483,525,629,1,5.85,confirmed,2016-09-26 18:01:00
1484,525,845,1,5.85,confirmed,2016-09-26 17:01:00
1485,525,831,1,5.85,confirmed,2016-09-27 11:01:00
1486,525,872,1,5.85,cancelled,2016-09-26 20:01:00
1487,526,905,2,6.02,confirmed,2016-09-28 03:16:00
1488,526,645,1,3.01,cancelled,2016-09-26 07:16:00
1490,527,518,3,19.92,confirmed,2016-09-27 16:33:00
1491,528,214,1,5.34,confirmed,2016-09-30 00:15:00
1492,528,520,2,10.68,confirmed,2016-09-28 06:15:00
1493,529,408,1,4.91,confirmed,2016-09-29 17:35:00
1494,529,39,2,9.82,confirmed,2016-09-27 23:35:00
1495,530,474,1,5.34,confirmed,2016-09-28 03:33:00
1496,530,70,1,5.34,confirmed,2016-09-29 00:33:00
1497,530,85,1,5.34,confirmed,2016-09-30 09:33:00
1498,530,563,1,5.34,confirmed,2016-09-29 20:33:00
1499,531,173,1,2.37,confirmed,2016-09-29 18:29:00
1500,531,80,1,2.37,confirmed,2016-09-29 10:29:00
1501,531,689,1,2.37,cancelled,2016-09-27 17:29:00
1502,531,783,1,2.37,confirmed,2016-09-30 07:29:00
1503,532,401,3,10.32,confirmed,2016-09-30 16:21:00
1538,550,388,1,2.3,confirmed,2016-10-06 03:32:00
1539,550,172,1,2.3,cancelled,2016-10-05 21:32:00
1540,550,484,1,2.3,confirmed,2016-10-06 04:32:00
1541,550,453,1,2.3,confirmed,2016-10-06 20:32:00
1542,551,568,1,3.12,confirmed,2016-10-06 01:41:00
1543,551,746,2,6.24,confirmed,2016-10-06 12:41:00
1557,555,120,1,4.58,confirmed,2016-10-08 10:04:00
1558,556,725,1,2.06,confirmed,2016-10-09 12:23:00
1559,556,602,1,2.06,confirmed,2016-10-08 06:23:00
1560,556,999,1,2.06,confirmed,2016-10-07 20:23:00
1561,556,924,1,2.06,confirmed,2016-10-08 08:23:00
1570,561,267,2,8.34,confirmed,2016-10-13 19:14:00
1571,561,925,3,12.51,confirmed,2016-10-12 19:14:00
1572,562,388,1,4.48,confirmed,2016-10-13 23:31:00
1573,563,601,1,2.84,confirmed,2016-10-17 23:29:00
1574,564,63,2,5.52,confirmed,2016-10-18 12:04:00
1575,565,100,2,7.4,confirmed,2016-10-19 10:56:00
1576,566,619,1,1.96,cancelled,2016-10-21 06:33:00
1577,566,534,1,1.96,confirmed,2016-10-21 23:33:00
1578,566,987,1,1.96,confirmed,2016-10-21 23:33:00
1579,566,781,1,1.96,cancelled,2016-10-21 20:33:00
1580,567,389,1,4.45,cancelled,2016-10-24 06:33:00
1581,567,627,1,4.45,confirmed,2016-10-22 15:33:00
1582,567,59,1,4.45,confirmed,2016-10-24 03:33:00
1584,568,464,2,7.68,confirmed,2016-10-25 10:53:00
1586,569,650,3,19.14,cancelled,2016-10-24 20:10:00
1587,570,241,1,6.99,confirmed,2016-10-25 05:42:00
1588,570,623,1,6.99,confirmed,2016-10-26 04:42:00
1589,570,498,1,6.99,confirmed,2016-10-24 23:42:00
1590,570,411,1,6.99,confirmed,2016-10-27 06:42:00
1591,571,854,2,7.72,confirmed,2016-10-26 02:08:00
1592,571,691,1,3.86,confirmed,2016-10-25 14:08:00
1593,571,563,1,3.86,confirmed,2016-10-27 14:08:00
1598,575,816,3,27.0,cancelled,2016-11-01 08:11:00
1624,585,714,1,2.64,confirmed,2016-11-01 20:27:00
1625,585,496,1,2.64,confirmed,2016-11-02 08:27:00
1626,585,300,1,2.64,confirmed,2016-10-31 15:27:00
1627,585,920,1,2.64,cancelled,2016-11-02 09:27:00
1640,590,417,3,15.84,confirmed,2016-10-31 15:38:00
1641,590,834,3,15.84,confirmed,2016-10-31 19:38:00
1682,607,969,1,5.9,confirmed,2016-11-07 21:20:00
1683,607,96,3,17.7,confirmed,2016-11-05 16:20:00
1700,613,422,2,7.28,confirmed,2016-11-08 05:18:00
1701,613,127,1,3.64,confirmed,2016-11-07 14:18:00
1764,641,458,4,22.68,confirmed,2016-11-10 03:17:00
1765,641,239,1,5.67,confirmed,2016-11-10 06:17:00
1766,642,837,1,4.1,confirmed,2016-11-15 16:45:00
1767,642,885,3,12.3,confirmed,2016-11-16 18:45:00
1768,643,319,2,4.88,cancelled,2016-11-20 09:23:00
1769,644,72,1,3.73,confirmed,2016-11-20 04:44:00
1771,645,746,1,10.19,confirmed,2016-11-23 00:55:00
1772,645,770,2,20.38,confirmed,2016-11-24 23:55:00
1773,646,136,2,4.58,confirmed,2016-11-23 16:34:00
1774,647,963,3,4.95,confirmed,2016-11-25 08:01:00
1775,647,644,1,1.65,confirmed,2016-11-23 14:01:00
1776,648,208,2,4.56,confirmed,2016-11-23 02:13:00
1777,649,316,2,7.56,confirmed,2016-11-25 07:29:00
1778,649,341,3,11.34,confirmed,2016-11-22 17:29:00
1779,650,22,1,7.27,confirmed,2016-11-24 03:54:00
1780,651,525,4,25.28,confirmed,2016-11-25 11:56:00
1781,652,233,4,10.8,confirmed,2016-11-24 20:49:00
1782,653,232,2,4.14,confirmed,2016-11-26 21:22:00
1783,653,945,2,4.14,confirmed,2016-11-26 21:22:00
1784,653,902,1,2.07,confirmed,2016-11-25 23:22:00
1785,654,79,1,2.71,confirmed,2016-11-27 04:31:00
1786,654,632,1,2.71,confirmed,2016-11-26 16:31:00
1787,654,343,2,5.42,confirmed,2016-11-26 15:31:00
1788,655,154,1,2.94,confirmed,2016-11-26 04:45:00
1789,655,916,1,2.94,cancelled,2016-11-26 06:45:00
1790,655,685,1,2.94,confirmed,2016-11-26 07:45:00
1791,655,705,1,2.94,confirmed,2016-11-26 21:45:00
1792,656,329,4,18.84,confirmed,2016-11-25 05:51:00
1793,656,152,1,4.71,confirmed,2016-11-25 12:51:00
1794,657,149,1,1.98,confirmed,2016-11-26 07:35:00
1795,657,93,2,3.96,confirmed,2016-11-26 02:35:00
1796,657,332,2,3.96,confirmed,2016-11-26 04:35:00
1797,658,142,1,4.08,confirmed,2016-11-25 12:01:00
1798,658,823,2,8.16,confirmed,2016-11-25 19:01:00
1799,658,968,1,4.08,confirmed,2016-11-26 05:01:00
1800,659,721,1,2.33,confirmed,2016-11-27 09:37:00
1801,659,90,1,2.33,confirmed,2016-11-25 23:37:00
1802,660,945,1,22.65,cancelled,2016-11-26 13:56:00
1803,660,113,1,22.65,confirmed,2016-11-27 17:56:00
1804,661,249,1,1.75,confirmed,2016-11-29 00:16:00
1805,661,216,1,1.75,confirmed,2016-11-29 12:16:00
1806,661,849,1,1.75,confirmed,2016-11-29 02:16:00
1807,661,230,1,1.75,confirmed,2016-11-28 19:16:00
1808,662,151,3,8.49,confirmed,2016-11-28 10:16:00
1843,675,512,1,1.87,confirmed,2016-12-03 21:15:00
1913,698,651,1,3.85,confirmed,2016-12-11 07:00:00
1914,698,648,1,3.85,confirmed,2016-12-11 04:00:00
1915,698,798,1,3.85,confirmed,2016-12-12 05:00:00
1916,698,368,1,3.85,confirmed,2016-12-11 17:00:00
1917,699,655,1,5.68,confirmed,2016-12-11 21:18:00
1930,705,31,1,2.41,confirmed,2016-12-12 15:48:00
1931,705,337,2,4.82,confirmed,2016-12-12 06:48:00
1932,706,358,3,4.89,confirmed,2016-12-10 18:32:00
1933,707,526,1,1.86,confirmed,2016-12-12 08:42:00
1935,707,411,1,1.86,confirmed,2016-12-12 07:42:00
1936,707,946,1,1.86,confirmed,2016-12-11 00:42:00
1937,708,612,1,5.73,confirmed,2016-12-12 15:32:00
1938,708,767,1,5.73,confirmed,2016-12-12 19:32:00
1939,708,280,1,5.73,cancelled,2016-12-14 08:32:00
1940,708,837,1,5.73,confirmed,2016-12-14 12:32:00
1942,709,602,2,17.48,confirmed,2016-12-16 18:44:00
1943,709,421,1,8.74,cancelled,2016-12-15 02:44:00
1944,709,302,1,8.74,confirmed,2016-12-16 23:44:00
1945,709,620,1,8.74,confirmed,2016-12-15 09:44:00
1946,710,800,1,4.75,confirmed,2016-12-17 09:03:00
1947,710,323,3,14.25,confirmed,2016-12-14 23:03:00
1948,711,922,1,5.87,confirmed,2016-12-16 10:32:00
1949,711,239,1,5.87,confirmed,2016-12-16 02:32:00
1950,711,577,1,5.87,confirmed,2016-12-15 08:32:00
1951,712,776,1,5.28,confirmed,2016-12-19 10:32:00
1952,712,447,1,5.28,confirmed,2016-12-18 05:32:00
1953,712,327,1,5.28,confirmed,2016-12-17 07:32:00
1954,713,617,3,28.14,confirmed,2016-12-23 04:53:00
1955,713,336,2,18.76,confirmed,2016-12-23 06:53:00
1956,714,293,1,5.81,confirmed,2016-12-20 13:21:00
1957,714,135,1,5.81,confirmed,2016-12-23 07:21:00
1958,714,863,1,5.81,confirmed,2016-12-21 04:21:00
1959,714,992,1,5.81,confirmed,2016-12-21 13:21:00
1960,715,82,1,3.69,confirmed,2016-12-21 09:56:00
1961,715,571,1,3.69,confirmed,2016-12-21 01:56:00
1962,715,795,1,3.69,cancelled,2016-12-22 20:56:00
1963,715,322,1,3.69,cancelled,2016-12-22 22:56:00
1964,716,230,1,4.15,cancelled,2016-12-23 19:13:00
1965,717,332,4,11.04,confirmed,2016-12-28 03:06:00
1966,718,743,2,5.66,cancelled,2016-12-25 18:57:00
1967,718,925,1,2.83,cancelled,2016-12-28 08:57:00
1968,719,906,1,4.78,confirmed,2016-12-27 04:18:00
1969,719,805,1,4.78,confirmed,2016-12-26 18:18:00
1970,719,45,2,9.56,confirmed,2016-12-28 01:18:00
1971,720,123,1,4.04,confirmed,2016-12-27 08:25:00
1972,720,130,1,4.04,confirmed,2016-12-26 18:25:00
1973,720,328,1,4.04,confirmed,2016-12-26 22:25:00
1974,720,884,1,4.04,confirmed,2016-12-26 23:25:00
1975,721,95,2,6.76,confirmed,2016-12-27 19:59:00
1976,721,271,3,10.14,cancelled,2016-12-28 09:59:00
1978,722,80,1,2.14,confirmed,2016-12-28 15:33:00
1979,723,840,1,29.7,confirmed,2017-01-03 18:28:00
1980,723,396,1,29.7,confirmed,2017-01-04 22:28:00
1981,723,193,1,29.7,confirmed,2017-01-03 21:28:00
1982,723,501,1,29.7,cancelled,2017-01-05 09:28:00
1983,724,396,1,11.74,confirmed,2017-01-06 13:28:00
1984,724,1000,1,11.74,confirmed,2017-01-06 16:28:00
1986,725,474,1,2.8,confirmed,2017-01-10 08:02:00
1987,725,899,1,2.8,cancelled,2017-01-10 15:02:00
1988,726,30,2,5.78,confirmed,2017-01-11 00:46:00
1989,726,489,1,2.89,confirmed,2017-01-10 12:46:00
1990,726,679,1,2.89,confirmed,2017-01-09 08:46:00
1991,727,55,2,6.1,confirmed,2017-01-10 08:11:00
1992,727,453,2,6.1,confirmed,2017-01-11 08:11:00
1993,727,281,2,6.1,confirmed,2017-01-10 21:11:00
1994,728,533,1,1.84,confirmed,2017-01-11 19:20:00
1995,728,445,1,1.84,confirmed,2017-01-12 05:20:00
1996,728,112,1,1.84,confirmed,2017-01-09 13:20:00
1997,728,699,1,1.84,confirmed,2017-01-10 06:20:00
1998,729,404,3,8.19,confirmed,2017-01-11 14:45:00
1999,729,104,2,5.46,confirmed,2017-01-10 23:45:00
2000,729,226,3,8.19,confirmed,2017-01-11 23:45:00
2001,729,753,2,5.46,confirmed,2017-01-09 22:45:00
2002,730,314,1,3.24,confirmed,2017-01-12 04:34:00
2003,730,875,1,3.24,confirmed,2017-01-10 02:34:00
2005,731,344,1,3.82,cancelled,2017-01-11 18:46:00
2006,731,22,1,3.82,confirmed,2017-01-10 03:46:00
2007,731,182,1,3.82,confirmed,2017-01-11 08:46:00
2008,731,999,1,3.82,confirmed,2017-01-12 13:46:00
2009,732,857,1,4.27,confirmed,2017-01-13 01:21:00
2010,732,234,1,4.27,confirmed,2017-01-11 19:21:00
2011,732,539,2,8.54,confirmed,2017-01-11 17:21:00
2012,733,264,1,5.3,confirmed,2017-01-13 14:14:00
2013,733,681,1,5.3,confirmed,2017-01-11 21:14:00
2014,733,500,1,5.3,confirmed,2017-01-10 21:14:00
2015,734,152,4,26.0,cancelled,2017-01-15 21:57:00
2016,735,511,1,11.73,confirmed,2017-01-17 07:42:00
2017,735,32,2,23.46,confirmed,2017-01-19 03:42:00
2018,736,944,2,12.6,confirmed,2017-01-23 22:51:00
2019,736,979,3,18.9,confirmed,2017-01-23 00:51:00
2020,737,272,3,22.95,confirmed,2017-01-23 21:38:00
2021,737,934,2,15.3,confirmed,2017-01-24 04:38:00
2022,738,196,5,58.05,confirmed,2017-01-26 04:44:00
2023,738,43,4,46.44,confirmed,2017-01-24 23:44:00
2024,738,595,3,34.83,confirmed,2017-01-26 18:44:00
2025,739,951,1,6.06,confirmed,2017-02-01 21:05:00
2026,739,703,1,6.06,confirmed,2017-02-01 22:05:00
2027,739,151,1,6.06,confirmed,2017-02-03 09:05:00
2028,739,479,1,6.06,confirmed,2017-02-01 22:05:00
2029,740,127,1,6.48,confirmed,2017-02-01 14:57:00
2030,740,55,1,6.48,confirmed,2017-02-02 18:57:00
2031,740,502,1,6.48,cancelled,2017-01-31 19:57:00
2032,741,978,3,18.48,confirmed,2017-02-07 16:27:00
2033,741,89,2,12.32,confirmed,2017-02-08 07:27:00
2034,742,225,2,7.04,confirmed,2017-02-07 13:34:00
2035,742,33,2,7.04,confirmed,2017-02-09 02:34:00
2036,742,486,2,7.04,cancelled,2017-02-07 23:34:00
2037,743,579,3,11.91,cancelled,2017-02-08 22:50:00
2038,743,448,3,11.91,confirmed,2017-02-08 07:50:00
2039,744,428,2,24.52,confirmed,2017-02-13 20:37:00
2040,744,569,3,36.78,confirmed,2017-02-11 19:37:00
2041,745,386,2,6.96,confirmed,2017-03-03 20:12:00
2042,745,803,2,6.96,confirmed,2017-03-03 23:12:00
2043,746,481,2,8.88,confirmed,2017-03-04 12:43:00
2044,746,364,2,8.88,confirmed,2017-03-03 17:43:00
2046,747,775,2,8.52,confirmed,2017-03-18 00:45:00
2047,748,596,2,7.16,confirmed,2017-03-16 19:18:00
2048,748,526,3,10.74,cancelled,2017-03-19 10:18:00
2049,749,129,1,7.58,confirmed,2017-03-16 22:49:00
2050,749,414,2,15.16,cancelled,2017-03-19 06:49:00
2051,750,277,3,20.49,confirmed,2017-03-19 05:38:00
2052,751,581,2,10.64,cancelled,2017-03-22 17:39:00
2053,751,495,1,5.32,confirmed,2017-03-20 14:39:00
2054,751,709,1,5.32,confirmed,2017-03-20 17:39:00
2055,752,229,3,12.48,confirmed,2017-04-01 19:51:00
2056,752,918,2,8.32,confirmed,2017-04-02 14:51:00
2057,753,640,1,4.02,confirmed,2017-04-02 16:18:00
2058,753,706,1,4.02,confirmed,2017-04-02 01:18:00
2059,754,100,1,2.03,cancelled,2017-04-05 06:23:00
2060,754,254,2,4.06,confirmed,2017-04-06 23:23:00
2061,754,210,2,4.06,confirmed,2017-04-06 15:23:00
2062,754,107,1,2.03,cancelled,2017-04-04 17:23:00
2063,754,487,2,4.06,cancelled,2017-04-05 06:23:00
2064,755,444,2,12.48,confirmed,2017-04-08 20:57:00
2065,756,840,3,7.47,confirmed,2017-04-23 16:09:00
2066,756,764,3,7.47,confirmed,2017-04-25 08:09:00
2067,757,493,2,5.7,confirmed,2017-04-23 22:08:00
2068,757,297,2,5.7,confirmed,2017-04-24 11:08:00
2069,758,716,1,2.82,cancelled,2017-05-10 21:45:00
2070,758,821,1,2.82,confirmed,2017-05-11 00:45:00
2071,758,110,1,2.82,confirmed,2017-05-10 01:45:00
2072,758,477,1,2.82,confirmed,2017-05-09 07:45:00
2074,760,284,1,9.93,confirmed,2017-05-21 09:25:00
2075,760,10,1,9.93,confirmed,2017-05-23 06:25:00
2076,760,163,1,9.93,confirmed,2017-05-22 09:25:00
2077,760,368,1,9.93,confirmed,2017-05-23 11:25:00
2078,761,805,2,19.86,cancelled,2017-05-23 22:13:00
2079,761,782,2,19.86,confirmed,2017-05-21 18:13:00
2080,762,676,2,9.2,confirmed,2017-05-24 17:36:00
2081,762,185,2,9.2,confirmed,2017-05-24 07:36:00
2082,762,591,1,4.6,confirmed,2017-05-25 14:36:00
2083,762,727,1,4.6,confirmed,2017-05-25 21:36:00
2084,762,951,2,9.2,cancelled,2017-05-23 22:36:00
2085,763,780,1,3.08,confirmed,2017-05-25 13:59:00
2086,763,238,2,6.16,confirmed,2017-05-24 06:59:00
2087,763,792,1,3.08,confirmed,2017-05-25 03:59:00
2088,764,39,1,2.83,confirmed,2017-05-28 15:45:00
2089,765,648,2,6.82,confirmed,2017-05-28 07:23:00
2090,765,862,2,6.82,confirmed,2017-05-27 17:23:00
2091,765,31,1,3.41,confirmed,2017-05-28 02:23:00
2092,765,947,2,6.82,confirmed,2017-05-29 12:23:00
2093,765,179,1,3.41,confirmed,2017-05-28 09:23:00
2094,766,89,1,2.58,confirmed,2017-06-01 23:29:00
2095,766,598,1,2.58,confirmed,2017-06-01 18:29:00
2096,767,370,4,15.68,confirmed,2017-06-02 05:01:00
2097,768,190,2,9.4,confirmed,2017-06-03 09:08:00
2098,768,700,2,9.4,confirmed,2017-06-02 14:08:00
2099,768,749,1,4.7,cancelled,2017-06-02 03:08:00
2100,769,642,1,4.89,confirmed,2017-06-01 21:01:00
2101,769,387,1,4.89,confirmed,2017-06-02 00:01:00
2102,769,896,1,4.89,confirmed,2017-06-01 18:01:00
2103,769,73,1,4.89,confirmed,2017-06-03 02:01:00
2104,770,401,1,7.47,cancelled,2017-06-05 14:25:00
2105,770,722,2,14.94,confirmed,2017-06-05 04:25:00
2106,770,368,2,14.94,confirmed,2017-06-06 03:25:00
2107,771,598,4,33.84,cancelled,2017-06-05 02:32:00
2108,772,34,3,31.23,confirmed,2017-06-06 18:25:00
2109,773,911,1,11.04,confirmed,2017-06-06 03:32:00
2110,773,785,1,11.04,confirmed,2017-06-07 12:32:00
2111,773,61,1,11.04,confirmed,2017-06-07 12:32:00
2112,774,614,1,2.18,cancelled,2017-06-11 06:17:00
2113,774,759,1,2.18,confirmed,2017-06-13 14:17:00
2114,774,629,1,2.18,confirmed,2017-06-11 03:17:00
2115,774,953,1,2.18,confirmed,2017-06-11 12:17:00
2116,775,311,1,3.06,confirmed,2017-06-13 12:59:00
2117,775,802,1,3.06,confirmed,2017-06-12 18:59:00
2118,775,872,1,3.06,confirmed,2017-06-13 17:59:00
2119,775,899,1,3.06,confirmed,2017-06-11 19:59:00
2120,776,442,2,7.02,confirmed,2017-06-14 12:32:00
2121,776,720,2,7.02,confirmed,2017-06-13 03:32:00
2122,777,199,1,5.65,confirmed,2017-06-14 21:10:00
2123,777,353,1,5.65,confirmed,2017-06-12 12:10:00
2125,778,834,1,7.68,confirmed,2017-06-13 07:09:00
2126,778,59,1,7.68,confirmed,2017-06-13 23:09:00
2128,779,672,2,5.12,confirmed,2017-06-15 22:29:00
2129,779,913,1,2.56,confirmed,2017-06-13 16:29:00
2130,780,508,3,11.73,cancelled,2017-06-15 11:10:00
2131,780,724,2,7.82,confirmed,2017-06-14 17:10:00
2132,781,891,2,20.08,confirmed,2017-06-14 18:40:00
2133,781,671,1,10.04,confirmed,2017-06-15 11:40:00
2134,781,251,2,20.08,confirmed,2017-06-16 13:40:00
2135,782,863,1,8.1,confirmed,2017-06-14 22:34:00
2136,782,535,1,8.1,confirmed,2017-06-17 02:34:00
2137,783,241,4,12.0,confirmed,2017-06-16 03:01:00
2138,784,22,4,19.92,cancelled,2017-06-18 00:08:00
2139,785,604,1,0.84,confirmed,2017-06-17 19:34:00
2140,785,395,2,1.68,confirmed,2017-06-17 20:34:00
2141,785,308,2,1.68,confirmed,2017-06-18 16:34:00
2142,786,390,3,2.58,confirmed,2017-06-19 14:35:00
2143,786,189,3,2.58,confirmed,2017-06-16 23:35:00
2144,787,961,2,23.24,cancelled,2017-06-18 11:37:00
